case,scene,split,state,seed,task_id,obj,slot,frame,measured,readout,vx,vy,vx_readout,vy_readout
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,12011,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s12011,0,6,22.5,0.967813061350933,0.5108540956432499,0.13764999869756595,0.9579742165528387,-1.0744887791822844,0.7403471467275633
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,12011,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s12011,0,7,26.5,0.19127997411339656,-1.2581064816549503,0.09382179674571489,0.1666898285805928,-0.16374253283068918,1.0216718928407105
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,12011,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s12011,0,8,30.5,0.02710363034776842,-1.4686334107320862,-0.0011362037262188096,-0.027079804635945948,1.9112542272176105,-0.2659970963765954
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,12011,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s12011,0,9,34.5,0.029915015594266986,-0.3745730992101821,0.0049492538397544195,0.0295027633355744,-1.4970259366929872,-1.303675884580147
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,12011,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s12011,0,10,38.5,0.007254335207050033,-0.6660365047530812,1.0159166686207755e-05,0.007254328093461026,0.40332713932250264,0.3945582985750944
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,12011,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s12011,0,11,42.5,0.030696411284926426,-1.4928539762119728,0.005370282926037362,0.030222999968032127,1.9213941900100964,-0.44937764586412765
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,12011,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s12011,0,12,46.5,0.014850882327681485,-2.950830519649956,-0.007779689720769057,0.012650104100725913,-3.063164785701452,-0.5254355908001047
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,1,2.5,3.8102816246921156,3.320413896793429,0.19461260727832724,3.805308396510685,0.9337946209932094,3.7562232630068277
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,2,6.5,8.479279448048267,7.241774912972007,0.06211466970087258,8.479051935558697,-0.00019339792141370715,7.508724192242679
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,3,10.5,14.672894200951324,14.111985150657901,-0.07136083256907569,14.672720670137698,0.16264255607752576,12.972657244127085
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,4,14.5,22.795940918954084,20.090365415982003,-0.40390250979392023,22.79236243005598,0.8734619761231712,16.798207171052123
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,5,18.5,3.8956691663848706,11.462407513756009,0.09628197273743808,-3.8944791738623508,0.9649570283125362,-2.527152795034539
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,6,22.5,0.9679536867886178,3.440547717010574,-0.009338975927835235,0.9679086337543936,-0.03335127057374754,-0.5298678691482883
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,7,26.5,7.476000697328213,9.005309098858472,0.2332166670910965,7.472362170869587,-0.23769241167926958,9.13127181836134
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,8,30.5,0.3700110860209882,0.08505681031518009,0.08197442019311438,0.36081629427235384,-0.09065113233452515,0.6366883657475094
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,9,34.5,1.9735895507958392,1.1101689100660757,-0.026723616453159592,1.9734086153998078,-3.8602458637752894,1.02047198052556
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,10,38.5,0.9965023183750414,-0.09292045690761164,0.045079576039006496,0.9954821456716217,-1.0471523526307005,2.144189810799404
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,11,42.5,0.3088461422506761,-1.8438358878483827,0.04715781818722462,0.30522463820429946,1.8922618266345466,-0.49531511681941476
008_S02_V3-04_drop__m1__l2_c,2,val,eL0,15013,pd66_008_S02_V3-04_drop__m1__l2_c__eL0__s15013,0,12,46.5,0.054646492202445225,-1.6155347437818648,0.019418059986924162,0.051080114099090676,-2.9068987439046614,-0.5948598426611178
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,1,2.5,0.2661745338621933,-0.3346377294699261,0.26341427849205273,0.038233497920896295,2.3394006361221873,-1.953266038877334
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,2,6.5,0.5501974898075603,0.08376214108078717,0.5446903557386407,0.07765110530992843,1.4785919988228837,-1.2607553276846528
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,3,10.5,0.625081013284069,0.6765907951203705,0.6246215035211208,-0.023963524516500457,2.6422962142729283,-0.311953385889028
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,4,14.5,0.715859200301127,1.427350752125422,0.7142245451251654,-0.04834970316888985,1.180233921327305,1.3553789957671563
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,5,18.5,1.0556373171989808,1.3553161325960752,1.0505419787680297,-0.10359390092671675,2.263458862281555,0.5605064282989964
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,6,22.5,1.131198104956992,1.0582598888518633,1.1226137239499792,0.13909557669979905,2.6260101246424794,0.15778351979865035
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,7,26.5,1.3505210304367377,1.0767366607875433,1.348846016016188,0.06724194174148579,1.5169433893395479,-0.5203724564007599
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,8,30.5,1.3345356466243328,1.3771688961576274,1.3283970662610045,0.1278539262603317,1.746151097070516,0.2771037729582979
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,9,34.5,1.25788690767174,1.4771985728383625,1.2530916060883157,-0.10973103135839893,2.860824954962471,-0.15133798280097288
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,10,38.5,1.4294363330078659,2.450174063916806,1.4288652049819917,0.04040366462024849,2.195332791120243,0.5400129006401109
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,11,42.5,1.710418614361163,2.0745701616494663,1.7093248678387112,0.061158258161378855,1.9169643914756294,0.5117901764161837
045_S08_S08_04,8,val,FL0,42,pd66_045_S08_S08_04__FL0__s42,0,12,46.5,1.7082490178776086,1.2938298045771965,1.708198428195044,0.013146748335452684,1.5774158997714587,0.744271311321842
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,1,2.5,0.18952830231601092,-0.49356210535619827,0.1883814911516481,0.02081804914661234,0.5048576077417832,-1.7754052746327025
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,2,6.5,0.40354640335098013,0.34438799443276835,0.3510552593886132,0.19902237189096467,0.9875363608631207,-1.054106948616789
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,3,10.5,0.39223333045098624,0.30248102758172024,0.37966740572007895,0.09848678363342742,2.2741394201187126,-0.5332594994180384
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,4,14.5,0.441068288226635,1.478408522386272,0.4262163328997303,0.11349393132974228,1.0363650736382266,1.305536839208014
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,5,18.5,0.7537592697922904,1.726250364463072,0.7089519502818462,0.25600814242787917,1.8347699954520795,0.5036333616710047
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,6,22.5,0.7525348688377543,0.9814891140731605,0.7231964393262217,0.20807604129868196,1.944870105209612,0.8319745423803588
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,7,26.5,0.7761135819867822,1.3388932333987151,0.733151518902963,0.25463923985637393,1.4553994021093175,0.30180155713541723
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,8,30.5,0.773128466059498,0.660252173036346,0.7502310473819704,0.1867645592066765,2.0352601573998723,-0.17071510395544243
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,9,34.5,0.8736712713734056,1.2486813431154888,0.863673270222364,0.13179519235021644,1.936454071542256,-0.16862593963649575
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,10,38.5,1.0153782663237723,0.9358724341411166,0.9913930892053884,0.21939181023562923,1.6187154011248759,-0.3245840261392372
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,11,42.5,1.1797302668247702,1.8260373586762464,1.1495515777853769,0.26513142490771313,1.4697325485189963,0.22706072698902302
045_S08_S08_04,8,val,FL0,3407,pd66_045_S08_S08_04__FL0__s3407,0,12,46.5,1.1931340244561186,1.9466219331024703,1.1823147236503018,0.1603143616603461,1.885779301027986,0.10023742832376414
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,1,2.5,0.24663952205720752,-0.43474450737473624,0.24209515514705232,-0.04712737733984795,0.10384786882399699,-2.61771367118712
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,2,6.5,0.23042361068240624,-0.17793741761952564,0.21241290132865628,0.089307332896351,-0.222830792206959,-1.3546537802698126
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,3,10.5,0.23461105193703707,0.044758355429062924,0.2324952906395481,0.03143700878638356,1.1691938762657776,-0.46107132035645804
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,4,14.5,0.2883815970199449,1.105838808913723,0.2861044427122579,0.036168955750508755,-0.49958511464820865,0.5105922608165459
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,5,18.5,0.13603223051105018,0.611629762697063,0.12504153004953764,-0.05356662674354311,1.5443015940105993,-1.1829076539949246
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,6,22.5,0.19299008092710043,0.603005725381422,0.09763814359134812,0.16646910900309422,0.5281701566237248,-0.2055546363595655
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,7,26.5,0.06540008405035053,1.5688700481711342,-0.012222191564069363,0.06424787177147664,-0.08427722109672664,-0.10275125492037573
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,8,30.5,0.5332134584965893,0.5470808832607177,-0.5330612037979904,0.012741480578461051,-1.4651261446096686,-0.8233377253767742
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,9,34.5,0.7789255951553661,0.9012556238465432,-0.7624613714371492,0.15930392290939607,-0.18911482422274206,0.1133508441343436
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,10,38.5,0.695405483947779,1.1929002996795686,-0.6664304025749062,0.19864366495937702,-1.0548186977703164,-0.3664846848447585
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,11,42.5,0.10608692640344139,-0.31742265268859615,-0.09679301192184653,0.04342290636088819,-1.5137816616877726,-1.1534204818468128
045_S08_S08_04,8,val,FL0,137,pd66_045_S08_S08_04__FL0__s137,0,12,46.5,0.1477992999108354,0.32126725854270344,-0.14530631749850614,0.02703159538681348,1.3597931750841752,-1.7647173027815874
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,1,2.5,0.11587761806822382,-0.20513085593975866,0.10449940977913456,-0.050074901147957006,-0.09495859672038098,-2.1035900776229943
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,2,6.5,0.19239275987221627,-0.5715543958413845,0.11357680522148712,0.15529096357138314,-0.5882980388991152,-0.6900396879355699
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,3,10.5,0.3242820301555778,-0.7158749472337673,0.2555824390386988,0.19959071104851772,1.0351064930248952,0.7787093810724826
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,4,14.5,0.26939622826285586,0.3732764530894528,0.25637292338554973,0.08274812358597501,-0.21317842968151246,1.467067364284632
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,5,18.5,0.4482148212850333,0.16378394386400963,0.44433510707835355,0.05884588887290647,1.5322349608979628,-0.5722745143407693
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,6,22.5,0.576496683062679,0.2202711791906582,0.5400039558956848,0.2018518099975381,0.9530695685086987,0.6421165433143452
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,7,26.5,0.5050948879038628,0.6078017622798386,0.4949062133266409,0.10093902019190182,0.7239813839413393,0.42289613132662507
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,8,30.5,0.6067338048444598,0.2968901096886638,0.5769229138639105,0.18784531242437197,1.4778988613740938,0.7489555529048768
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,9,34.5,0.6007520634875958,0.46379388381870257,0.597130715434173,0.0658631191918289,1.8028128939474826,1.007650779453232
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,10,38.5,0.627274798994109,0.44445569359598025,0.6165844823808072,0.11531370057496133,1.0683820428522457,0.10426944432660634
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,11,42.5,0.6406928588213394,0.4707625790628942,0.6198699145750595,0.1620142843991516,1.5510598882219058,-0.36333444887483246
045_S08_S08_04,8,val,FL0,509,pd66_045_S08_S08_04__FL0__s509,0,12,46.5,0.7449186637081607,-0.18524344647607993,0.7402903287780077,0.08290985863274045,0.9722948461801425,-0.5516858942715985
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,1,2.5,0.23626457765694278,-0.7346370731404397,0.23536853311356937,-0.02055734115541554,2.492812098995392,-1.621953366176557
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,2,6.5,0.5956496839564481,0.5518477716123447,0.5890272406155816,0.08857457767446704,3.0135902372527408,-0.6735617338693023
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,3,10.5,0.7587519541323864,1.2048523050366717,0.7577388105513136,0.03919723056537805,4.127707877133743,0.09881539387719407
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,4,14.5,1.257102284776168,2.4068420545265328,1.2538682707419526,-0.09011389468914785,3.4722531020800416,1.0928081537647503
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,5,18.5,1.4283237258756962,2.0698084541160924,1.4256993196195424,0.08654545589345161,3.5391731165543217,-0.07704134340297353
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,6,22.5,1.8713473811555108,1.7406911818555963,1.8712150240304197,0.02225656757957495,3.6799737422059664,-0.6739314259347668
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,7,26.5,2.103545871025586,2.2807558225481364,2.102828455808941,-0.054933750545330895,3.87196724714072,-0.6517912150474348
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,8,30.5,2.2623423365029223,2.629555348196531,2.2619310729674793,-0.04313546890540465,3.641231915721299,0.2435370098462486
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,9,34.5,2.178815672616906,3.183382148853047,2.178802315430096,-0.007629254060020685,3.8307021632868707,0.37217065159239726
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,10,38.5,2.272136121534132,2.6469658968977914,2.268678473077358,-0.12530179797414576,3.8861265891277847,-0.45195360717693345
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,11,42.5,2.4327555857435246,2.759226864436328,2.432346039406821,-0.04463725516060322,3.961854829475752,-1.0954647026255784
045_S08_S08_04,8,val,FL0,2027,pd66_045_S08_S08_04__FL0__s2027,0,12,46.5,2.6397273502874525,2.6057522099731347,2.6377990278030667,-0.10087999195485509,2.7858719468369637,-0.1993297625950894
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,1,2.5,0.15212157021745168,-2.020128043552531,0.14689511826539955,0.03953221920430679,-0.1667897485220846,-0.6898508673409005
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,2,6.5,0.524790138094886,-0.19265783399418357,0.5220542465492827,0.05351684502575153,1.7971375744802192,-0.13252116164507322
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,3,10.5,0.7310158056028213,0.3360986990813686,0.7227750389491859,0.10945479027043348,2.8325823305906166,0.38516231099253007
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,4,14.5,0.9490876371269822,1.3455640834400158,0.9481789491573636,0.041521359829800986,1.4106803624936435,1.866654044585954
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,5,18.5,1.1493367544280453,1.901004909469426,1.1449039328387471,0.10084621782477825,2.175602787923122,0.5874570291332893
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,6,22.5,1.2453697711502263,1.190673788300594,1.243341074415497,0.0710551867641243,3.523728600585705,-0.19682134842084764
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,7,26.5,1.4166335610741814,1.6823150879229831,1.4164333328442695,0.02381722001811113,2.3472781894741352,-1.1578133007930331
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,8,30.5,1.4344848071647924,1.834063225769805,1.4298759612236154,0.11489733461422702,2.929942714156535,-0.2785571242115923
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,9,34.5,1.2705392140015532,2.632256173108135,1.2704841383058636,0.01182998854150128,3.3686454683557896,0.04294830426213658
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,10,38.5,1.234422361921093,2.1536983899835165,1.2307087053759687,0.09567993584162196,1.619304206238818,0.5854772567990809
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,11,42.5,1.2561177563070642,2.0415941391596837,1.249417806863238,0.12956450749703663,2.549978438336738,0.44081059500736297
045_S08_S08_04,8,val,FL0,5678,pd66_045_S08_S08_04__FL0__s5678,0,12,46.5,1.7263420961356633,1.8813626736319113,1.7168190138858108,0.1810787299774006,2.3600560748467982,-0.034168207553001206
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,1,2.5,0.062360397254463705,-1.1792862251518876,0.04153618934789734,0.04651412817833034,-0.26448298228989575,-2.125844076213261
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,2,6.5,0.12881160043969678,-0.9680092588378155,0.1247076227339278,-0.03225580939750898,-0.5970067192405768,-1.7382733015332184
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,3,10.5,0.17391018712785578,-0.7352330203740784,0.14912701401084405,0.08947562170253605,0.874929452245149,-0.15192715737789508
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,4,14.5,0.15299201183951164,0.43497554352492696,0.13616655159532912,0.06975117141194005,-0.6253826988846067,0.9181363823540549
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,5,18.5,0.2214097437240953,-0.5317876277847482,0.21982777279326343,0.026420161330372595,1.206030432295886,-1.0565956885717345
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,6,22.5,0.24430009602519925,-0.19159446721147777,0.2397138383449203,0.04711488749712771,0.8175878032685738,-0.08454182828440748
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,7,26.5,0.2199612943043417,0.6203174401348486,0.21287784674548788,0.05537141281424738,0.4520698836731202,0.01844175297363626
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,8,30.5,0.32191227320302707,-0.14676658997151382,0.3015316701186805,0.11272161972833601,0.4153603976164788,0.2983163908830828
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,9,34.5,0.5424393433961604,0.6664362277882558,0.5241829896676051,0.1395443822129323,1.3484292439626662,0.6763430391779262
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,10,38.5,0.7239572203153892,1.0970093990439174,0.6866429125904346,0.22942442641556227,0.4363779970552416,0.7832215346653024
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,11,42.5,0.7171624105534483,0.7057025254437121,0.6650400100349543,0.2684095902972558,1.31821520064547,0.4344914567229654
045_S08_S08_04,8,val,FL0,7919,pd66_045_S08_S08_04__FL0__s7919,0,12,46.5,0.9072123366431225,0.517598764805554,0.8597265906055384,0.28966258502480285,0.9728323467356301,0.5453450285953265
045_S08_S08_04,8,val,FL0,10007,pd66_045_S08_S08_04__FL0__s10007,0,1,2.5,0.23135459373575176,-0.46098090881743836,0.23123096851926447,0.007562224558796515,3.075409957880181,-2.0730015303019296
045_S08_S08_04,8,val,FL0,10007,pd66_045_S08_S08_04__FL0__s10007,0,2,6.5,0.8074472126363438,1.1161859474511098,0.804840252576372,0.06483185194796307,3.1930551504995375,-1.1880646620566058
045_S08_S08_04,8,val,FL0,10007,pd66_045_S08_S08_04__FL0__s10007,0,3,10.5,1.1430784605838324,2.0420463934132522,1.1388593097469708,-0.09812155549805084,3.764605714950542,0.13390740186415862
045_S08_S08_04,8,val,FL0,10007,pd66_045_S08_S08_04__FL0__s10007,0,4,14.5,1.2866086213100636,2.1527883266462533,1.285240360875889,-0.05932081595019554,2.750353663362373,1.015245041151919
045_S08_S08_04,8,val,FL0,10007,pd66_045_S08_S08_04__FL0__s10007,0,5,18.5,1.5512832343281087,1.7686715839989047,1.551231141783586,0.012712901646341378,3.563818974901971,-0.7200666844082371
045_S08_S08_04,8,val,FL0,10007,pd66_045_S08_S08_04__FL0__s10007,0,6,22.5,1.6536388355198968,1.8830960798253464,1.653428241201857,0.026390330345293478,3.247563545581677,0.07676074080338124
045_S08_S08_04,8,val,FL0,10007,pd66_045_S08_S08_04__FL0__s10007,0,7,26.5,1.822585136843585,2.3523471612755587,1.822544616030632,-0.012153337850361368,3.56964493948995,-0.33384444219396503
